edge_id,source_node,edge_type,target_node,evidence_ref,verified
E_490709c197cc,paper:P1318,reports,insight:INSIGHT_A02D344FC4,P1318,True
E_49b96942b3f9,insight:INSIGHT_A02D344FC4,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_A02D344FC4,False
E_b4de6c4cbd70,paper:P1320,reports,insight:INSIGHT_8A9BA189F2,P1320,True
E_5f3534e57f21,insight:INSIGHT_8A9BA189F2,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_8A9BA189F2,False
E_dfd033a0ed5f,insight:INSIGHT_8A9BA189F2,expresses_lever,lever:electrode_interface,INSIGHT_8A9BA189F2,False
E_3cf6e0cbf169,paper:P1320,reports,insight:INSIGHT_6BB057DB0A,P1320,True
E_95281cdcfbe7,insight:INSIGHT_6BB057DB0A,expresses_lever,lever:electrode_interface,INSIGHT_6BB057DB0A,False
E_320bf362dc5f,paper:P1322,reports,insight:INSIGHT_0991FF73E1,P1322,True
E_aad22db2a0c6,paper:P1323,reports,insight:INSIGHT_C2054EDAFE,P1323,True
E_6e084454c17b,insight:INSIGHT_C2054EDAFE,expresses_lever,lever:phase_or_species_transition,INSIGHT_C2054EDAFE,False
E_3ebc5fb66296,paper:P1324,reports,insight:INSIGHT_D928858C19,P1324,True
E_69c39ffc713a,paper:P1324,reports,insight:INSIGHT_F665F59798,P1324,True
E_124e5acd3a70,paper:P1325,reports,insight:INSIGHT_166FD09DA1,P1325,True
E_8ad240d083d1,paper:P1326,reports,insight:INSIGHT_8DE780435E,P1326,True
E_115c34c36af2,paper:P1327,reports,insight:INSIGHT_8884417523,P1327,True
E_3d2006b8e23f,insight:INSIGHT_8884417523,expresses_lever,lever:ion_electron_coupling,INSIGHT_8884417523,False
E_d1ab3f0b2f1a,paper:P1328,reports,insight:INSIGHT_DBB8616341,P1328,True
E_085610bdad12,paper:P1328,reports,insight:INSIGHT_6D8B88B3F5,P1328,True
E_f7ed8fd98a7e,paper:P1329,reports,insight:INSIGHT_67A3C96528,P1329,True
E_791c6539751f,paper:P1330,reports,insight:INSIGHT_6B72308257,P1330,True
E_445c0cef25e0,paper:P1331,reports,insight:INSIGHT_D3D1AD7C58,P1331,True
E_435c799658ef,paper:P1332,reports,insight:INSIGHT_B21C3F8DB5,P1332,True
E_6a694df3c48e,paper:P1333,reports,insight:INSIGHT_3F0CB1AEDA,P1333,True
E_7676e0d4895a,paper:P1334,reports,insight:INSIGHT_3E26FF7CC4,P1334,True
E_d6cf5ad28c92,paper:P1335,reports,insight:INSIGHT_999A6A84F6,P1335,True
E_060a8b9101d1,insight:INSIGHT_999A6A84F6,expresses_lever,lever:ph_or_protonation_switch,INSIGHT_999A6A84F6,False
E_e203229c8325,insight:INSIGHT_999A6A84F6,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_999A6A84F6,False
E_a0a820cefa9b,insight:INSIGHT_999A6A84F6,expresses_lever,lever:photothermal_or_heat_management,INSIGHT_999A6A84F6,False
E_35147dcdb3cf,insight:INSIGHT_999A6A84F6,expresses_lever,lever:electrode_interface,INSIGHT_999A6A84F6,False
E_3433a16117b9,paper:P1336,reports,insight:INSIGHT_623BCE52FC,P1336,True
E_705cfa1644cf,paper:P1336,reports,insight:INSIGHT_5AB31704B7,P1336,True
E_59c39ba61431,paper:P1337,reports,insight:INSIGHT_9BFE562453,P1337,True
E_0a09e55eeb4f,insight:INSIGHT_9BFE562453,expresses_lever,lever:ion_electron_coupling,INSIGHT_9BFE562453,False
E_597c12c2f37c,paper:P1338,reports,insight:INSIGHT_308C0C75BD,P1338,True
E_d2d0c260530c,insight:INSIGHT_308C0C75BD,expresses_lever,lever:ion_electron_coupling,INSIGHT_308C0C75BD,False
E_5c26ff7d1db2,paper:P1339,reports,insight:INSIGHT_C0D2B6F333,P1339,True
E_0d87f9c0db5d,paper:P1340,reports,insight:INSIGHT_0321F39BD9,P1340,True
E_e299e90f197b,paper:P1341,reports,insight:INSIGHT_7EE0063891,P1341,True
E_44adfccd9358,paper:P1342,reports,insight:INSIGHT_3431AE1172,P1342,True
E_ca7688996cb9,insight:INSIGHT_3431AE1172,expresses_lever,lever:hydration_and_solvation,INSIGHT_3431AE1172,False
E_f6822eb0a96e,insight:INSIGHT_3431AE1172,expresses_lever,lever:ion_electron_coupling,INSIGHT_3431AE1172,False
E_d13df47b5c18,insight:INSIGHT_3431AE1172,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_3431AE1172,False
E_7c371e7359f4,paper:P1343,reports,insight:INSIGHT_F42115173A,P1343,True
E_08dee95b011a,paper:P1344,reports,insight:INSIGHT_B8E9450C63,P1344,True
E_010153e46080,paper:P1345,reports,insight:INSIGHT_F6D7A6ED38,P1345,True
E_ee7658f1efe5,insight:INSIGHT_F6D7A6ED38,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_F6D7A6ED38,False
E_4615fafdfe91,insight:INSIGHT_F6D7A6ED38,expresses_lever,lever:hydration_and_solvation,INSIGHT_F6D7A6ED38,False
E_b31eaf57c05e,paper:P1346,reports,insight:INSIGHT_687A462A4A,P1346,True
E_8643c5c3e9cc,paper:P1347,reports,insight:INSIGHT_C656DA4AC8,P1347,True
E_706e560e9460,paper:P1347,reports,insight:INSIGHT_6CC7C2E9B0,P1347,True
E_6dc49d2ac827,paper:P1348,reports,insight:INSIGHT_1A813F6ED3,P1348,True
E_63c50ba0543e,insight:INSIGHT_1A813F6ED3,expresses_lever,lever:electrode_interface,INSIGHT_1A813F6ED3,False
E_27be79fe0a68,paper:P1349,reports,insight:INSIGHT_296456D490,P1349,True
E_955a7f039965,paper:P1350,reports,insight:INSIGHT_29B8F100B3,P1350,True
E_435d18c92e6e,paper:P1351,reports,insight:INSIGHT_C6C927ACD4,P1351,True
E_cc93b76a6db3,paper:P1352,reports,insight:INSIGHT_AC8B8C6447,P1352,True
E_31a9b7d8b0ba,paper:P1352,reports,insight:INSIGHT_83452A2638,P1352,True
E_22ab1fe32cd7,paper:P1353,reports,insight:INSIGHT_86C149C016,P1353,True
E_88a371dfc009,insight:INSIGHT_86C149C016,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_86C149C016,False
E_857959ce91b5,paper:P1355,reports,insight:INSIGHT_61423E6FF6,P1355,True
E_b34e6162d3d9,paper:P1356,reports,insight:INSIGHT_1BF76976FA,P1356,True
E_347d93cdbfdb,insight:INSIGHT_1BF76976FA,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_1BF76976FA,False
E_ace62aef3a2c,paper:P1358,reports,insight:INSIGHT_A22F936820,P1358,True
E_7c4f64583593,paper:P1359,reports,insight:INSIGHT_F66766CFA2,P1359,True
E_9cf5d6fb6f56,insight:INSIGHT_F66766CFA2,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_F66766CFA2,False
E_b45ca66c7604,paper:P1359,reports,insight:INSIGHT_F5CD4AD536,P1359,True
E_16d8046f74aa,paper:P1360,reports,insight:INSIGHT_2EDC2C2B97,P1360,True
E_ff90b896549c,paper:P1361,reports,insight:INSIGHT_A6439807B6,P1361,True
E_8b3f58e67ed8,paper:P1361,reports,insight:INSIGHT_C02B77256D,P1361,True
E_11c467abc2a0,paper:P1362,reports,insight:INSIGHT_AB8F1B211B,P1362,True
E_6c0425adb019,paper:P1362,reports,insight:INSIGHT_3A93875AEC,P1362,True
E_c291735f1340,insight:INSIGHT_3A93875AEC,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_3A93875AEC,False
E_502a232372fe,paper:P1363,reports,insight:INSIGHT_8D87434F4D,P1363,True
E_94e297e3bb71,paper:P1364,reports,insight:INSIGHT_7D6EAFCCC8,P1364,True
E_7e1d0687ffe9,paper:P1365,reports,insight:INSIGHT_05C999B466,P1365,True
E_b186f0074845,insight:INSIGHT_05C999B466,expresses_lever,lever:electrode_interface,INSIGHT_05C999B466,False
E_b508c4190a72,paper:P1366,reports,insight:INSIGHT_F697C0A6E4,P1366,True
E_7f382d757370,paper:P1367,reports,insight:INSIGHT_12B14D4D02,P1367,True
E_2cd98ed8f1a5,paper:P1367,reports,insight:INSIGHT_2F443A55EC,P1367,True
E_7a8558b343b6,paper:P1368,reports,insight:INSIGHT_43CF6F72AA,P1368,True
E_b338ffbf049e,paper:P1370,reports,insight:INSIGHT_F4399C6751,P1370,True
E_a57c9737e719,paper:P1371,reports,insight:INSIGHT_8DDB3F8F2C,P1371,True
E_e93c879e215b,paper:P1371,reports,insight:INSIGHT_9154AC820A,P1371,True
E_1d58773a5a70,paper:P1372,reports,insight:INSIGHT_1EABF5EE86,P1372,True
E_0337ba030e79,insight:INSIGHT_1EABF5EE86,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_1EABF5EE86,False
E_14e153a52d6f,paper:P1372,reports,insight:INSIGHT_3E720AD021,P1372,True
E_5dadf19d10ee,insight:INSIGHT_3E720AD021,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_3E720AD021,False
E_e340f2f39e90,paper:P1373,reports,insight:INSIGHT_CECFD887CF,P1373,True
E_6687a9e2be1b,paper:P1374,reports,insight:INSIGHT_02166F1401,P1374,True
E_fa157310902c,paper:P1375,reports,insight:INSIGHT_513BBAC212,P1375,True
E_32fb1ca160bc,insight:INSIGHT_513BBAC212,expresses_lever,lever:electrode_interface,INSIGHT_513BBAC212,False
E_912e1094af38,paper:P1376,reports,insight:INSIGHT_9E3238211C,P1376,True
E_458cbc72e955,paper:P1377,reports,insight:INSIGHT_2453A66169,P1377,True
E_5ed91245da90,paper:P1378,reports,insight:INSIGHT_A0F24502BC,P1378,True
E_582661b972a9,paper:P1379,reports,insight:INSIGHT_8F832F07CD,P1379,True
E_c39384889642,paper:P1380,reports,insight:INSIGHT_FC849E4C3B,P1380,True
E_e4bd24494929,paper:P1381,reports,insight:INSIGHT_544CE90921,P1381,True
E_367aa0d8ee1b,insight:INSIGHT_544CE90921,expresses_lever,lever:electrode_interface,INSIGHT_544CE90921,False
E_34c31134ad78,paper:P1382,reports,insight:INSIGHT_A76FC6EAC7,P1382,True
E_3503d40eb074,paper:P1383,reports,insight:INSIGHT_EC691088B4,P1383,True
E_57cebd62fa6e,paper:P1384,reports,insight:INSIGHT_81D2BC48BA,P1384,True
E_d7c49f7ce7f5,paper:P1385,reports,insight:INSIGHT_16FED86AF6,P1385,True
E_cb8e6c344341,paper:P1386,reports,insight:INSIGHT_A2629D1DCA,P1386,True
E_0f1985b1cf4a,paper:P1387,reports,insight:INSIGHT_571A7AE5D5,P1387,True
E_18f85cba686d,paper:P1388,reports,insight:INSIGHT_3B4E279BAF,P1388,True
E_7146aa01983d,insight:INSIGHT_3B4E279BAF,expresses_lever,lever:ion_electron_coupling,INSIGHT_3B4E279BAF,False
E_77d2d0d349a7,paper:P1389,reports,insight:INSIGHT_A0DB897FAF,P1389,True
E_3473a91bdba7,paper:P1390,reports,insight:INSIGHT_DD2DDBF62A,P1390,True
E_19e765975bcd,paper:P1391,reports,insight:INSIGHT_2617FA5FA9,P1391,True
E_5dc5107c7d48,paper:P1392,reports,insight:INSIGHT_4FED00DDAA,P1392,True
E_b691adc6298b,paper:P1393,reports,insight:INSIGHT_9CA0BFFA84,P1393,True
E_2ea20a214b25,paper:P1394,reports,insight:INSIGHT_C23EF274C3,P1394,True
E_6506219a72ef,paper:P1395,reports,insight:INSIGHT_4B9712C7F3,P1395,True
E_f7b9af6a930e,insight:INSIGHT_4B9712C7F3,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_4B9712C7F3,False
E_12d77e42cd05,insight:INSIGHT_4B9712C7F3,expresses_lever,lever:electrode_interface,INSIGHT_4B9712C7F3,False
E_17b0f094df23,paper:P1396,reports,insight:INSIGHT_921C6C9657,P1396,True
E_945eaede742d,paper:P1397,reports,insight:INSIGHT_93B336A985,P1397,True
E_45e4322251b3,paper:P1398,reports,insight:INSIGHT_AB129CFED1,P1398,True
E_a97bdb00bf09,paper:P1398,reports,insight:INSIGHT_575C8AD991,P1398,True
E_b6d2298994c8,paper:P1399,reports,insight:INSIGHT_632D420AFE,P1399,True
E_6f61abb44fc0,paper:P1400,reports,insight:INSIGHT_6CD58CCFCE,P1400,True
E_95444a8b0883,paper:P1400,reports,insight:INSIGHT_AE3BE5E66F,P1400,True
E_9af6ceca43bf,paper:P1401,reports,insight:INSIGHT_9D5CB48FFF,P1401,True
E_69b3f4cbac3e,paper:P1402,reports,insight:INSIGHT_2C84A01DA0,P1402,True
E_8d078db0d881,paper:P1403,reports,insight:INSIGHT_A1AA71BFAF,P1403,True
E_abbaba14e43c,insight:INSIGHT_A1AA71BFAF,expresses_lever,lever:ion_electron_coupling,INSIGHT_A1AA71BFAF,False
E_bc4f7400b86c,insight:INSIGHT_A1AA71BFAF,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_A1AA71BFAF,False
E_bcc1ebef258c,paper:P1405,reports,insight:INSIGHT_27C817D36F,P1405,True
E_6328772b07dd,paper:P1406,reports,insight:INSIGHT_0B2C375CC5,P1406,True
E_cc781743904d,insight:INSIGHT_0B2C375CC5,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_0B2C375CC5,False
E_77fe5728adee,insight:INSIGHT_0B2C375CC5,expresses_lever,lever:phase_or_species_transition,INSIGHT_0B2C375CC5,False
E_dad98b725da7,paper:P1407,reports,insight:INSIGHT_3019AC4CA4,P1407,True
E_a2bec1b0aa49,paper:P1408,reports,insight:INSIGHT_4FCCA26FC3,P1408,True
E_8c1fb7cae572,insight:INSIGHT_4FCCA26FC3,expresses_lever,lever:phase_or_species_transition,INSIGHT_4FCCA26FC3,False
E_ad40408e51c7,insight:INSIGHT_4FCCA26FC3,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_4FCCA26FC3,False
E_c6fd4293fba5,insight:INSIGHT_4FCCA26FC3,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_4FCCA26FC3,False
E_6ac7a82c43c4,paper:P1409,reports,insight:INSIGHT_4F25FA54F6,P1409,True
E_f2182563e1da,insight:INSIGHT_4F25FA54F6,expresses_lever,lever:hydration_and_solvation,INSIGHT_4F25FA54F6,False
E_6ab7fa9e786f,insight:INSIGHT_4F25FA54F6,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_4F25FA54F6,False
E_499925bf2640,paper:P1410,reports,insight:INSIGHT_2B9E12B88E,P1410,True
E_422c681c1467,insight:INSIGHT_2B9E12B88E,expresses_lever,lever:electrode_interface,INSIGHT_2B9E12B88E,False
E_21088cd54af2,paper:P1411,reports,insight:INSIGHT_D640638E2D,P1411,True
E_1d36046cc69a,paper:P1412,reports,insight:INSIGHT_1DD0CE249E,P1412,True
E_4da1f6b08ba4,paper:P1414,reports,insight:INSIGHT_B7936B492B,P1414,True
E_673bc202c9e0,paper:P1416,reports,insight:INSIGHT_8E1D1B8688,P1416,True
E_faf5e78e40eb,paper:P1418,reports,insight:INSIGHT_4B3D7158B8,P1418,True
E_8d085854e254,paper:P1419,reports,insight:INSIGHT_F782D16129,P1419,True
E_cf15deb6e277,insight:INSIGHT_F782D16129,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_F782D16129,False
E_031ebe2ca92f,paper:P1420,reports,insight:INSIGHT_8B6AF01BD4,P1420,True
E_0876bfd8fbd6,paper:P1421,reports,insight:INSIGHT_2771BA2509,P1421,True
E_d73669e948d2,insight:INSIGHT_2771BA2509,expresses_lever,lever:phase_or_species_transition,INSIGHT_2771BA2509,False
E_6125ba03d1c6,paper:P1422,reports,insight:INSIGHT_6CD33F93E4,P1422,True
E_b03fcd83688d,insight:INSIGHT_6CD33F93E4,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_6CD33F93E4,False
E_8508b105e5f4,insight:INSIGHT_6CD33F93E4,expresses_lever,lever:electrode_interface,INSIGHT_6CD33F93E4,False
E_58e0560d2630,paper:P1423,reports,insight:INSIGHT_0CF6646B65,P1423,True
E_44168f6443ee,paper:P1424,reports,insight:INSIGHT_8917614B5E,P1424,True
E_c3f5686f8552,insight:INSIGHT_8917614B5E,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_8917614B5E,False
E_eecad32845fb,paper:P1426,reports,insight:INSIGHT_7E4441519F,P1426,True
E_35869b4096dd,paper:P1427,reports,insight:INSIGHT_D7E0EDB84B,P1427,True
E_c54867b91019,paper:P1428,reports,insight:INSIGHT_D0A13BD5A8,P1428,True
E_fc88f06b9a85,paper:P1429,reports,insight:INSIGHT_017505E025,P1429,True
E_942644d20d98,insight:INSIGHT_017505E025,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_017505E025,False
E_17b5fc6a4678,paper:P1430,reports,insight:INSIGHT_0D6B731E75,P1430,True
E_bfd676ebc6e0,paper:P1431,reports,insight:INSIGHT_F41C7F6A26,P1431,True
E_86e73b09ac17,paper:P1432,reports,insight:INSIGHT_F328BAFC5F,P1432,True
E_01bd812b8bfb,paper:P1432,reports,insight:INSIGHT_C102B26784,P1432,True
E_300d36d75c05,insight:INSIGHT_C102B26784,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_C102B26784,False
E_f90342d8e8bf,insight:INSIGHT_C102B26784,expresses_lever,lever:hydration_and_solvation,INSIGHT_C102B26784,False
E_e875e64cb9d5,insight:INSIGHT_C102B26784,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_C102B26784,False
E_fd9c633797aa,paper:P1433,reports,insight:INSIGHT_EB3D853553,P1433,True
E_cca5affd503b,insight:INSIGHT_EB3D853553,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_EB3D853553,False
E_0a2b0106edd6,insight:INSIGHT_EB3D853553,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_EB3D853553,False
E_b8db19fa976c,paper:P1434,reports,insight:INSIGHT_E0CD2C15BC,P1434,True
E_d96c735c4000,paper:P1435,reports,insight:INSIGHT_43B5839968,P1435,True
E_824f488aca00,insight:INSIGHT_43B5839968,expresses_lever,lever:ion_electron_coupling,INSIGHT_43B5839968,False
E_1f6f613e7d5e,paper:P1436,reports,insight:INSIGHT_299B722059,P1436,True
E_bba70f5bf21d,paper:P1437,reports,insight:INSIGHT_BC0627A66F,P1437,True
E_d345617b9c50,paper:P1438,reports,insight:INSIGHT_49F4911C34,P1438,True
E_b9eb13e886e1,paper:P1439,reports,insight:INSIGHT_A050754CCB,P1439,True
E_a04451240427,insight:INSIGHT_A050754CCB,expresses_lever,lever:photothermal_or_heat_management,INSIGHT_A050754CCB,False
E_1bf7ec0b5c70,paper:P1440,reports,insight:INSIGHT_59C8322F8A,P1440,True
E_aea865dc6aa3,paper:P1441,reports,insight:INSIGHT_A7E4834224,P1441,True
E_fb97d7a64f35,paper:P1442,reports,insight:INSIGHT_DC3EE5C2D8,P1442,True
E_81d0072baf91,paper:P1443,reports,insight:INSIGHT_1BE80DB689,P1443,True
E_221d697d3374,insight:INSIGHT_1BE80DB689,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_1BE80DB689,False
E_71ba93c5a953,paper:P1444,reports,insight:INSIGHT_CD8B395A59,P1444,True
E_be872fbc25e7,paper:P1446,reports,insight:INSIGHT_920301F981,P1446,True
E_91fe1e2d7d5a,paper:P1447,reports,insight:INSIGHT_E5238E63C3,P1447,True
E_95ee377fc120,paper:P1448,reports,insight:INSIGHT_5993B2BE84,P1448,True
E_275f3e92d75f,paper:P1449,reports,insight:INSIGHT_D3B4A0825D,P1449,True
E_88e5295e8457,insight:INSIGHT_D3B4A0825D,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_D3B4A0825D,False
E_edd56d211b3d,insight:INSIGHT_D3B4A0825D,expresses_lever,lever:electrode_interface,INSIGHT_D3B4A0825D,False
E_90be0d82e849,paper:P1450,reports,insight:INSIGHT_69D8B5A96E,P1450,True
E_3bf5d3e18b6d,paper:P1451,reports,insight:INSIGHT_4E9A398208,P1451,True
E_24da0022d159,paper:P1452,reports,insight:INSIGHT_9A7D5EA57B,P1452,True
E_4e41b382cfa2,paper:P1453,reports,insight:INSIGHT_6D9E59A347,P1453,True
E_81f1871c39eb,paper:P1453,reports,insight:INSIGHT_7CBADF265E,P1453,True
E_f8007136d3d7,paper:P1454,reports,insight:INSIGHT_3BF763E982,P1454,True
E_8721d664258b,paper:P1455,reports,insight:INSIGHT_73A818D2A5,P1455,True
E_61c06adab4ef,insight:INSIGHT_73A818D2A5,expresses_lever,lever:ion_electron_coupling,INSIGHT_73A818D2A5,False
E_6321cba94734,paper:P1456,reports,insight:INSIGHT_5792A4EB13,P1456,True
E_4751a458a9ec,paper:P1457,reports,insight:INSIGHT_99199ABF47,P1457,True
E_a11412e9fe95,insight:INSIGHT_99199ABF47,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_99199ABF47,False
E_43b829e0e6f5,insight:INSIGHT_99199ABF47,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_99199ABF47,False
E_8ff381ee43a0,paper:P1460,reports,insight:INSIGHT_994EF4045E,P1460,True
E_d8fe132f6cb0,paper:P1461,reports,insight:INSIGHT_AB91BBA15C,P1461,True
E_9113de181203,paper:P1462,reports,insight:INSIGHT_78E42F9C1C,P1462,True
E_02c493675f8f,paper:P1463,reports,insight:INSIGHT_05406E68BC,P1463,True
E_67a009d728d2,paper:P1464,reports,insight:INSIGHT_9F59DC0191,P1464,True
E_c67c15a0bcac,paper:P1465,reports,insight:INSIGHT_D5741D1423,P1465,True
E_bd4d10ef96fa,paper:P1465,reports,insight:INSIGHT_7D49562898,P1465,True
E_e670fd73a135,paper:P1467,reports,insight:INSIGHT_96D2F94542,P1467,True
E_718c3175355a,paper:P1469,reports,insight:INSIGHT_FD499DCBFB,P1469,True
E_abb1c30cad44,paper:P1469,reports,insight:INSIGHT_50BF542FF0,P1469,True
E_0ce53e737f80,paper:P1470,reports,insight:INSIGHT_E70DD50709,P1470,True
E_59cc73d059ad,paper:P1471,reports,insight:INSIGHT_21A6D49596,P1471,True
E_1a6f07398f0a,paper:P1473,reports,insight:INSIGHT_1FBEB8FFDA,P1473,True
E_44dd00ecc1d3,insight:INSIGHT_1FBEB8FFDA,expresses_lever,lever:electrode_interface,INSIGHT_1FBEB8FFDA,False
E_9a89bb8b407c,paper:P1474,reports,insight:INSIGHT_0BDF3A91AC,P1474,True
E_ceeb8e2612ef,insight:INSIGHT_0BDF3A91AC,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_0BDF3A91AC,False
E_18d69ef1eea3,paper:P1475,reports,insight:INSIGHT_F4BA864DF6,P1475,True
E_7e8083dc35f4,paper:P1477,reports,insight:INSIGHT_5FE88AE2B6,P1477,True
E_4e906dc02178,paper:P1479,reports,insight:INSIGHT_7D4D02A8C9,P1479,True
E_eda1a87aaa7f,paper:P1481,reports,insight:INSIGHT_0C074F62F0,P1481,True
E_670f93a1e822,paper:P1482,reports,insight:INSIGHT_317C02A917,P1482,True
E_46ea69b92034,insight:INSIGHT_317C02A917,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_317C02A917,False
E_5b444196542d,paper:P1483,reports,insight:INSIGHT_9F6A476F5D,P1483,True
E_2dbdf3eb5310,insight:INSIGHT_9F6A476F5D,expresses_lever,lever:ion_electron_coupling,INSIGHT_9F6A476F5D,False
E_0badd3425362,paper:P1484,reports,insight:INSIGHT_37497ED30D,P1484,True
E_383f72a92745,paper:P1485,reports,insight:INSIGHT_1D4E75F59F,P1485,True
E_bd6328fad93d,paper:P1486,reports,insight:INSIGHT_6786D0CA57,P1486,True
E_7d5389e10573,insight:INSIGHT_6786D0CA57,expresses_lever,lever:ion_electron_coupling,INSIGHT_6786D0CA57,False
E_e861fad900aa,paper:P1487,reports,insight:INSIGHT_CEB0E7EAF0,P1487,True
E_9a89392df811,paper:P1488,reports,insight:INSIGHT_C87BAAB68F,P1488,True
E_99376f46971d,insight:INSIGHT_C87BAAB68F,expresses_lever,lever:ion_electron_coupling,INSIGHT_C87BAAB68F,False
E_6cbe7b405392,paper:P1489,reports,insight:INSIGHT_832AB29786,P1489,True
E_1c4fe2ed7f46,paper:P1490,reports,insight:INSIGHT_9B8E9D9983,P1490,True
E_97beaee5f94a,paper:P1491,reports,insight:INSIGHT_A1E1A3BF0D,P1491,True
E_a4800a2b6174,paper:P1492,reports,insight:INSIGHT_89896D472E,P1492,True
E_3d0747e8073c,paper:P1493,reports,insight:INSIGHT_50C92D83CB,P1493,True
E_7d7c6f4a425b,insight:INSIGHT_50C92D83CB,expresses_lever,lever:ph_or_protonation_switch,INSIGHT_50C92D83CB,False
E_3cd799468574,insight:INSIGHT_50C92D83CB,expresses_lever,lever:phase_or_species_transition,INSIGHT_50C92D83CB,False
E_a588941c57a8,paper:P1493,reports,insight:INSIGHT_ACA500EC2D,P1493,True
E_ef4a26c95378,insight:INSIGHT_ACA500EC2D,expresses_lever,lever:phase_or_species_transition,INSIGHT_ACA500EC2D,False
E_0e221040f7ab,paper:P1494,reports,insight:INSIGHT_2E2D7A2D91,P1494,True
E_10b6543b8caf,paper:P1495,reports,insight:INSIGHT_655520A2CE,P1495,True
E_5790835fb126,paper:P1496,reports,insight:INSIGHT_2F566790E5,P1496,True
E_e12074b31683,paper:P1496,reports,insight:INSIGHT_8082D5B40D,P1496,True
E_4b5949f824f0,paper:P1497,reports,insight:INSIGHT_987A1F6753,P1497,True
E_120111716dee,paper:P1498,reports,insight:INSIGHT_2D9AF99164,P1498,True
E_8f4ab2557a4e,paper:P1499,reports,insight:INSIGHT_7F0466C56B,P1499,True
E_c514059597c0,paper:P1500,reports,insight:INSIGHT_92777684CC,P1500,True
E_a3a325061edf,paper:P1501,reports,insight:INSIGHT_5AC5ED9992,P1501,True
E_80dbd6eff531,paper:P1502,reports,insight:INSIGHT_5B3CA2C860,P1502,True
E_51dd57db5192,insight:INSIGHT_5B3CA2C860,expresses_lever,lever:electrode_interface,INSIGHT_5B3CA2C860,False
E_8cd39fee1f9f,paper:P1503,reports,insight:INSIGHT_F92313BD8D,P1503,True
E_f6dacb08c127,insight:INSIGHT_F92313BD8D,expresses_lever,lever:multi_ion_entropy,INSIGHT_F92313BD8D,False
E_f0265c1c65ee,paper:P1504,reports,insight:INSIGHT_F21E53AD3B,P1504,True
E_c242577cd2fa,paper:P1505,reports,insight:INSIGHT_F9FB93115B,P1505,True
E_88d58c250874,paper:P1506,reports,insight:INSIGHT_13584CF06F,P1506,True
E_91a7a153b471,paper:P1507,reports,insight:INSIGHT_4336A752F9,P1507,True
E_54c98001e016,paper:P1508,reports,insight:INSIGHT_AA968931BA,P1508,True
