mapping_candidate_id,candidate_edge_id,edge_role,ite_endpoint_global_concept_id,ite_endpoint_label,ite_endpoint_category,ite_endpoint_layer_node_id,tg_endpoint_global_concept_id,tg_endpoint_label,tg_endpoint_category,tg_endpoint_layer_node_id,unordered_group_id,path_count,distinct_shared_route_count,candidate_path_ids,shared_global_concept_ids,shared_labels,ite_pair_ids,tg_pair_ids,source_closure_group_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,best_grade_path_count,best_grade_distinct_shared_route_count,best_path_ids,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,representative_best_path_id,representative_best_shared_global_concept_id,representative_best_shared_label,representative_best_minimum_pair_paper_count,representative_best_minimum_pair_sentence_count,representative_best_shared_route_hubness,ite_semantic_status_signature,tg_semantic_status_signature,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,discovery_bucket,human_confirmation_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed_signature,novelty_claim_allowed,scientific_claim_status,candidate_edge_status,graph_eligible,orientation_count,is_mirrored,mirror_mapping_candidate_id,discovery_bucket_order,identity_blind_evidence_audit_order,discovery_queue_order_within_bucket,evidence_order_policy_id,discovery_queue_policy_id
CM_498d2ad0138f,CM_498d2ad0138f,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,LN_62e98998afef,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_498d2ad0138f,1,1,TC_22fe7482fd25,GC_f50bbe3cdc5d,temperature gradient,IP_3abcee63d338,TP_3d10de20fa31,CL_afbc2d188e85,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_22fe7482fd25,0,1,0,0,TC_22fe7482fd25,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,25,53,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_4d800cb6430c,CM_4d800cb6430c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_3c432d56645d,thermal gradient,mechanism_or_process,LN_44bf675ae30c,GC_daadfd6b705e,thermoelectric power,outcome_or_property,LN_dc2fcf94b123,UG_4d800cb6430c,1,1,TC_35ea95549a9a,GC_cf402379d512,concentration gradient,IP_e121590ef3d9,TP_b2626e67fa08,CL_bc351cc8a045,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_35ea95549a9a,0,1,0,0,TC_35ea95549a9a,GC_cf402379d512,concentration gradient,1,1,60,direct_sentence_relation_accepted,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,26,16,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_55246c812a64,CM_55246c812a64,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_063ef00aec1d,cation dipole interaction,mechanism_or_process,LN_8e14a81ae918,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_55246c812a64,1,1,TC_85e15f1c8ed7,GC_f50bbe3cdc5d,temperature gradient,IP_6e01e9228ab6,TP_3d10de20fa31,CL_aa77873cac60,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_85e15f1c8ed7,0,1,0,0,TC_85e15f1c8ed7,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,27,54,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_555829560cbd,CM_555829560cbd,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_f42dbe983442,cu2+,literal_formula,LN_11d947f49a79,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_7387fd88f99f,1,1,TC_237aaca72a32,GC_f50bbe3cdc5d,temperature gradient,IP_7c8b58b515a7,TP_3d10de20fa31,CL_6f32740ee450,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_237aaca72a32,0,1,0,0,TC_237aaca72a32,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,28,55,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_59440010a32e,CM_59440010a32e,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_a8e6012e4ab8,transport,mechanism_or_process,LN_1a86a9a998d2,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_cc4e05d62f3d,1,1,TC_75e18594962b,GC_f50bbe3cdc5d,temperature gradient,IP_c88c9a7f4b55,TP_3d10de20fa31,CL_ca355b3d39b9,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_75e18594962b,0,1,0,0,TC_75e18594962b,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,29,56,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_5ac82c012ba5,CM_5ac82c012ba5,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_bc087337a7ac,cl--dominated ion migration,mechanism_or_process,LN_93ec77be6421,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_d2c9c84cdb82,1,1,TC_cd8c430fdb54,GC_f50bbe3cdc5d,temperature gradient,IP_fe1ba0e6d6f2,TP_3d10de20fa31,CL_afc780d59ee8,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_cd8c430fdb54,0,1,0,0,TC_cd8c430fdb54,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,30,57,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_5c29d47570fb,CM_5c29d47570fb,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_e7888ba5e114,ionogel,material_or_structure,LN_a183927bfcc4,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_a9cf8c5de5d7,1,1,TC_911aa37fb6af,GC_f50bbe3cdc5d,temperature gradient,IP_a9d2ed6ffe5a,TP_3d10de20fa31,CL_f88e4fd66a53,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_911aa37fb6af,0,1,0,0,TC_911aa37fb6af,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,31,58,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_60b2201495a1,CM_60b2201495a1,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_49990adc781e,energy conversion,mechanism_or_process,LN_9ecdd2aa2353,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_60b2201495a1,1,1,TC_0e2a03b17c23,GC_f50bbe3cdc5d,temperature gradient,IP_df5184589a7f,TP_3d10de20fa31,CL_85f6d1a350bb,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_0e2a03b17c23,0,1,0,0,TC_0e2a03b17c23,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,32,59,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_60f1503321d4,CM_60f1503321d4,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_174473113892,confinement,mechanism_or_process,LN_e1120a826795,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_60f1503321d4,1,1,TC_2800a9c2019f,GC_f50bbe3cdc5d,temperature gradient,IP_e21feafb8c2e,TP_3d10de20fa31,CL_5f764ace68c3,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_2800a9c2019f,0,1,0,0,TC_2800a9c2019f,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,33,60,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_62481d3b2439,CM_62481d3b2439,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_aa7025094eaf,repulsive interaction,mechanism_or_process,LN_79145c9c67d5,GC_bc536166f47d,ionic conductivity,outcome_or_property,LN_59643f29af8f,UG_62481d3b2439,1,1,TC_8f23bd333802,GC_3c0cb933cdf7,ion pair,IP_71541f756f62,TP_46ec6d90fab8,CL_f7ee0ef554eb,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_8f23bd333802,0,1,0,0,TC_8f23bd333802,GC_3c0cb933cdf7,ion pair,1,1,6,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,34,2,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_64344a2b885f,CM_64344a2b885f,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_ba6435c00022,nano channel,material_or_structure,LN_3e57a113b70c,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_e390c0e2957e,1,1,TC_5d2f8f361c91,GC_f50bbe3cdc5d,temperature gradient,IP_a49490eeb5eb,TP_3d10de20fa31,CL_1d8a8bf3714d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_5d2f8f361c91,0,1,0,0,TC_5d2f8f361c91,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,35,61,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_653cbc07df36,CM_653cbc07df36,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_d0f1f045dc61,thermal voltage,outcome_or_property,LN_0df650b7ec1a,GC_6624fb8cc64b,temperature dependent host guest interaction,mechanism_or_process,LN_a242c5999247,UG_80db4a0b5cf4,1,1,TC_a0efc39343d1,GC_cf402379d512,concentration gradient,IP_65f0dc35cbaf,TP_671a0fd969af,CL_d7dea3a56a36,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_a0efc39343d1,0,1,0,0,TC_a0efc39343d1,GC_cf402379d512,concentration gradient,1,1,60,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,36,17,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_65f291a901e7,CM_65f291a901e7,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_7320e2b5d0b7,regulation,mechanism_or_process,LN_a845722623b9,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,LN_ccd3eb53d5e7,UG_672599261e4e,1,1,TC_63292af93846,GC_27998e08b8e3,hydration,IP_99e18ee308b7,TP_533b56f218e6,CL_9ec87c4182ec,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_63292af93846,0,1,0,0,TC_63292af93846,GC_27998e08b8e3,hydration,1,1,96,direct_sentence_relation_accepted,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,37,28,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_666e4874e77a,CM_666e4874e77a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_b68ff46bdf10,chcu,literal_formula,LN_a4b9953e5cb1,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_f337e26abf17,1,1,TC_14403c6106cd,GC_f50bbe3cdc5d,temperature gradient,IP_c0b93bac5699,TP_3d10de20fa31,CL_85bba61dd3e4,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_14403c6106cd,0,1,0,0,TC_14403c6106cd,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,38,62,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_6751c57e07b5,CM_6751c57e07b5,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_07482e911626,ysz film,material_or_structure,LN_5ec48810be09,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_6751c57e07b5,1,1,TC_1f582cc84039,GC_f50bbe3cdc5d,temperature gradient,IP_338bb7e4786d,TP_3d10de20fa31,CL_6f3aaa0c03a0,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_1f582cc84039,0,1,0,0,TC_1f582cc84039,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,39,63,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_695f4b301bd8,CM_695f4b301bd8,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_a8b118c9c48a,suppressing cation thermodiffusion,mechanism_or_process,LN_d1b8c07fc97b,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_74f83d8f36ec,1,1,TC_606f69259a5c,GC_f50bbe3cdc5d,temperature gradient,IP_77c80e3b5b8c,TP_3d10de20fa31,CL_be0fc6e9b8cc,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_606f69259a5c,0,1,0,0,TC_606f69259a5c,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,40,64,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_6dddeace6135,CM_6dddeace6135,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_2d2e2de4f537,coulombic interaction,mechanism_or_process,LN_2b2b7cce6be3,GC_bc536166f47d,ionic conductivity,outcome_or_property,LN_59643f29af8f,UG_6dddeace6135,1,1,TC_8ae06663a1e8,GC_3c0cb933cdf7,ion pair,IP_6a7a108d8704,TP_46ec6d90fab8,CL_725137547b0b,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_8ae06663a1e8,0,1,0,0,TC_8ae06663a1e8,GC_3c0cb933cdf7,ion pair,1,1,6,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,41,3,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_6e17f8a2cf1e,CM_6e17f8a2cf1e,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_4f882243a701,nacl,literal_formula,LN_6244d3001031,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_6e17f8a2cf1e,1,1,TC_37a914b8dde6,GC_f50bbe3cdc5d,temperature gradient,IP_fbd81754b5b7,TP_3d10de20fa31,CL_237191c53893,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_37a914b8dde6,0,1,0,0,TC_37a914b8dde6,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,42,65,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_7085b35dbd96,CM_7085b35dbd96,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_f012313172f4,reconstructed lignocellulose ion channel,material_or_structure,LN_b9c6969da25d,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_79bcdeb8625f,1,1,TC_2e9a9f6b1690,GC_f50bbe3cdc5d,temperature gradient,IP_dbd4d6b19faf,TP_3d10de20fa31,CL_972a1d737eb2,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_2e9a9f6b1690,0,1,0,0,TC_2e9a9f6b1690,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,43,66,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_725a499b89f2,CM_725a499b89f2,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,LN_f79e1545185e,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,LN_8eadb5699f95,UG_725a499b89f2,1,1,TC_6a526ca41ab4,GC_f50bbe3cdc5d,temperature gradient,IP_14413597f5ec,TP_3d10de20fa31,CL_081c4e308b7a,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_6a526ca41ab4,0,1,0,0,TC_6a526ca41ab4,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,direct_sentence_relation_accepted,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,44,67,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_777ea8537d6e,CM_777ea8537d6e,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_3c432d56645d,thermal gradient,mechanism_or_process,LN_44bf675ae30c,GC_7fd8c2696d32,solvation,mechanism_or_process,LN_9131c4fde17c,UG_777ea8537d6e,1,1,TC_d27e37750b95,GC_cf402379d512,concentration gradient,IP_e121590ef3d9,TP_57561fab4215,CL_3cae98c8cc23,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,1,1,TC_d27e37750b95,0,1,0,0,TC_d27e37750b95,GC_cf402379d512,concentration gradient,1,1,60,direct_sentence_relation_accepted,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,pending,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,45,18,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
