paper_id,title,doi,node_role,left_node_id,left_label,right_node_id,right_label,review_status
P1030,"Insight into the structural, elastic, electronic, thermoelectric, thermodynamic and optical properties of MRhSb (M = Ti, Zr, Hf) half-Heuslers from ab initio calculations",10.1016/j.cjph.2019.04.009,outcome_property,TC_0ad09eaf40c0,high seebeck coefficients,TC_f3d47ac021e3,seebeck coefficients,retained_not_auto_merged
P1031,Enhancement of thermoelectric properties of La-doped SrTiO3 bulk by introducing nanoscale porosity,10.1098/rsos.190870,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1035,Study of xCdI2-(100-x)[2Ag2O-(0.7V2O5-0.3B2O3)] electrolyte system for application in solid-state primary cells,10.1016/j.jpowsour.2005.11.038,outcome_property,TC_3be3c4b11586,ionic conductivity,TC_5042027d8df0,high ionic conductivity,retained_not_auto_merged
P1038,Modeling thermoelectric figure of merit of BiCuSeO oxyselenide ceramic using extreme learning machine computational method,10.1016/j.solidstatesciences.2024.107476,outcome_property,TC_24afb8a1aced,conversion efficiency,TC_5d85911c7499,energy conversion efficiency,retained_not_auto_merged
P1039,"High-Temperature Structural and Thermoelectric Study,of Argyrodite Ag8GeSe6",10.1021/acsami.8b19819,outcome_property,TC_29e6f835676f,thermal conductivity,TC_dd9400f91d54,ultralow thermal conductivity,retained_not_auto_merged
P1041,"Effect of Ionic Radius and Resultant Two-Dimensionality of Phonons on Thermal Conductivity in M x CoO2 (M = Li, Na, K) by Perturbed Molecular Dynamics",10.1007/s11664-010-1309-y,outcome_property,TC_29e6f835676f,thermal conductivity,TC_364ad031e9d1,lower thermal conductivity,retained_not_auto_merged
P1043,Thermoelectric properties of sintered and textured Nd-substituted Ca3CO4O9 ceramics,10.1143/jjap.46.6533,outcome_property,TC_621f048a7e27,high seebeck,TC_7d3a34d8db98,high seebeck coefficient,retained_not_auto_merged
P1043,Thermoelectric properties of sintered and textured Nd-substituted Ca3CO4O9 ceramics,10.1143/jjap.46.6533,outcome_property,TC_7d3a34d8db98,high seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1046,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,10.1016/j.cej.2024.152406,outcome_property,TC_24afb8a1aced,conversion efficiency,TC_a47c0c0d58d0,thermoelectric conversion efficiency,retained_not_auto_merged
P1046,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,10.1016/j.cej.2024.152406,outcome_property,TC_45d7184bddc3,output power density,TC_a2d89f87d6bd,maximum output power density,retained_not_auto_merged
P1046,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,10.1016/j.cej.2024.152406,outcome_property,TC_45d7184bddc3,output power density,TC_a6ad80f6088e,power density,retained_not_auto_merged
P1046,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,10.1016/j.cej.2024.152406,outcome_property,TC_a2d89f87d6bd,maximum output power density,TC_a6ad80f6088e,power density,retained_not_auto_merged
P1047,"Structural Properties and Thermoelectric Performance of the Double-Filled Skutterudite (Sm,Gd)y(FexNi1-x)4Sb12",10.3390/ma12152451,outcome_property,TC_29e6f835676f,thermal conductivity,TC_496621b9c307,lowers thermal conductivity,retained_not_auto_merged
P1048,Effect of A-site and B-site ion substitution on the electrical and thermoelectric properties of nanostructured perovskite CaMnO3,10.1007/s10854-024-12351-8,outcome_property,TC_6b68476b0f17,higher electrical conductivity,TC_9f58ed907e7b,electrical conductivity,retained_not_auto_merged
P1048,Effect of A-site and B-site ion substitution on the electrical and thermoelectric properties of nanostructured perovskite CaMnO3,10.1007/s10854-024-12351-8,outcome_property,TC_833db70fede3,seebeck coefficient values,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1048,Effect of A-site and B-site ion substitution on the electrical and thermoelectric properties of nanostructured perovskite CaMnO3,10.1007/s10854-024-12351-8,evidence_method,TC_9f2a83a40ea0,scanning electron microscopy,TC_d22039aa1053,electron microscopy,retained_not_auto_merged
P1049,Enhancement of Thermoelectric Performance for InTe by Selective Substitution and Grain Size Modulation,10.3390/cryst13040601,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1052,Operando X-ray scattering study of segmented thermoelectric Zn4Sb3,10.1039/d2ta09948a,evidence_method,TC_9f2a83a40ea0,scanning electron microscopy,TC_d22039aa1053,electron microscopy,retained_not_auto_merged
P1053,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,outcome_property,TC_37f1381da042,normalized maximum power density,TC_a6ad80f6088e,power density,retained_not_auto_merged
P1053,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,outcome_property,TC_37f1381da042,normalized maximum power density,TC_d2aa7fb72c0d,maximum power density,retained_not_auto_merged
P1053,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,outcome_property,TC_a6ad80f6088e,power density,TC_d2aa7fb72c0d,maximum power density,retained_not_auto_merged
P1054,"Understanding the thermally activated charge transport in NaPbmSbQm+2 (Q = S, Se, Te) thermoelectrics: weak dielectric screening leads to grain boundary dominated charge carrier scattering",10.1039/d0ee00491j,outcome_property,TC_24afb8a1aced,conversion efficiency,TC_5d85911c7499,energy conversion efficiency,retained_not_auto_merged
P1061,Significant enhancement of figure-of-merit in carbon-reinforced Cu2Se nanocrystalline solids,10.1016/j.nanoen.2017.09.020,outcome_property,TC_29e6f835676f,thermal conductivity,TC_364ad031e9d1,lower thermal conductivity,retained_not_auto_merged
P1061,Significant enhancement of figure-of-merit in carbon-reinforced Cu2Se nanocrystalline solids,10.1016/j.nanoen.2017.09.020,outcome_property,TC_29e6f835676f,thermal conductivity,TC_6c693438881a,low thermal conductivity,retained_not_auto_merged
P1062,"Thermoelectric performance of multiphase XNiSn (X = Ti, Zr, Hf) half-Heusler alloys",10.1039/c3ta13955g,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1065,Solution-Processable Superatomic Thin-Films,10.1021/jacs.9b04705,outcome_property,TC_29e6f835676f,thermal conductivity,TC_dd9400f91d54,ultralow thermal conductivity,retained_not_auto_merged
P1067,Efficient biodegradable flexible hydrophobic thermoelectric material based on biomass-derived nanocellulose film and copper iodide thin nanostructured layer,10.1016/j.solener.2020.10.081,outcome_property,TC_9f58ed907e7b,electrical conductivity,TC_c6879e15a4a5,high electrical conductivity,retained_not_auto_merged
P1070,"Analysis of optoelectronic and trasnport properties of magnesium based MgSc2X4 (X = S, Se) spinels for solar cell and energy storage device applications",10.1016/j.ceramint.2020.07.133,evidence_method,TC_d92c13f679c0,density functional theory,TC_f03d434aaf79,density functional theory calculations,retained_not_auto_merged
P1075,Ionic thermoelectric effect in Cu2-δSe during phase transition,10.1007/s10853-023-09107-w,outcome_property,TC_3551de0250ed,ionic seebeck,TC_6a63fa461f80,ionic seebeck coefficient,retained_not_auto_merged
P1075,Ionic thermoelectric effect in Cu2-δSe during phase transition,10.1007/s10853-023-09107-w,outcome_property,TC_6a63fa461f80,ionic seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1075,Ionic thermoelectric effect in Cu2-δSe during phase transition,10.1007/s10853-023-09107-w,outcome_property,TC_833db70fede3,seebeck coefficient values,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1076,High-temperature thermoelectric properties of late rare earth-doped Ca3Co4O9+δ,10.1016/j.jallcom.2010.09.150,outcome_property,TC_29e6f835676f,thermal conductivity,TC_364ad031e9d1,lower thermal conductivity,retained_not_auto_merged
P1076,High-temperature thermoelectric properties of late rare earth-doped Ca3Co4O9+δ,10.1016/j.jallcom.2010.09.150,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1079,"The structural stability, lattice dynamics, electronic, thermophysical, and mechanical properties of the inverse perovskites A3OX: A comparative first-principles study",10.1002/er.6098,outcome_property,TC_0b69804fa86a,electronic thermal conductivity,TC_29e6f835676f,thermal conductivity,retained_not_auto_merged
P1079,"The structural stability, lattice dynamics, electronic, thermophysical, and mechanical properties of the inverse perovskites A3OX: A comparative first-principles study",10.1002/er.6098,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1081,Enhanced Seebeck Coefficient of Cu-Bi-S Heterogeneous Composite Synthesized via Solvothermal Method,10.1149/2162-8777/ad13b1,mechanism,TC_145b227cda8c,cu3bis3. polymorphic phase transition,TC_d0a37a92a174,phase transition,retained_not_auto_merged
P1084,Tailoring the Seebeck Coefficient of PEDOT:PSS by Controlling Ion Stoichiometry in Ionic Liquid Additives,10.1021/acs.chemmater.8b02114,material_system,TC_4f82a6a840d2,PEDOT:PSS,TC_ee0a98d9cc93,PEDOT,retained_not_auto_merged
P1086,Effective treatment methods on PEDOT:PSS to enhance its thermoelectric performance,10.1016/j.synthmet.2016.11.011,material_system,TC_4f82a6a840d2,PEDOT:PSS,TC_ee0a98d9cc93,PEDOT,retained_not_auto_merged
P1089,"Theoretical study of structural, electronic, optical and thermoelectric properties of XN (X = Sc, Y)",10.1016/j.mssp.2021.106090,outcome_property,TC_0b69804fa86a,electronic thermal conductivity,TC_29e6f835676f,thermal conductivity,retained_not_auto_merged
P1089,"Theoretical study of structural, electronic, optical and thermoelectric properties of XN (X = Sc, Y)",10.1016/j.mssp.2021.106090,outcome_property,TC_621f048a7e27,high seebeck,TC_7d3a34d8db98,high seebeck coefficient,retained_not_auto_merged
P1089,"Theoretical study of structural, electronic, optical and thermoelectric properties of XN (X = Sc, Y)",10.1016/j.mssp.2021.106090,outcome_property,TC_7d3a34d8db98,high seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1091,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2",10.1016/j.mtphys.2024.101358,outcome_property,TC_24afb8a1aced,conversion efficiency,TC_a47c0c0d58d0,thermoelectric conversion efficiency,retained_not_auto_merged
P1094,"Strong anharmonicity and high thermoelectric performance of cubic thallium-based fluoride perovskites TlXF3 (X = Hg, Sn, Pb)",10.1039/d2cp05382a,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1094,"Strong anharmonicity and high thermoelectric performance of cubic thallium-based fluoride perovskites TlXF3 (X = Hg, Sn, Pb)",10.1039/d2cp05382a,outcome_property,TC_29e6f835676f,thermal conductivity,TC_8bc0b47e1cb1,lowers lattice thermal conductivity,retained_not_auto_merged
P1094,"Strong anharmonicity and high thermoelectric performance of cubic thallium-based fluoride perovskites TlXF3 (X = Hg, Sn, Pb)",10.1039/d2cp05382a,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_8bc0b47e1cb1,lowers lattice thermal conductivity,retained_not_auto_merged
P1096,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,material_system,TC_523e031eaf4f,Ti3C2Tx,TC_ab08cdd1f9be,Ti3C2Tx MXene,retained_not_auto_merged
P1096,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,material_system,TC_627ec3e82d39,MXene,TC_ab08cdd1f9be,Ti3C2Tx MXene,retained_not_auto_merged
P1096,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,outcome_property,TC_3551de0250ed,ionic seebeck,TC_6a63fa461f80,ionic seebeck coefficient,retained_not_auto_merged
P1096,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,outcome_property,TC_6a63fa461f80,ionic seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_1687aa989e8c,intrinsically low lattice thermal conductivity,TC_29e6f835676f,thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_1687aa989e8c,intrinsically low lattice thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_1687aa989e8c,intrinsically low lattice thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_1f0da7c35004,lower lattice thermal conductivity,TC_29e6f835676f,thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_1f0da7c35004,lower lattice thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_29e6f835676f,thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1098,Achieving an excellent thermoelectric performance in nanostructured copper sulfide bulk via a fast doping strategy,10.1016/j.mtphys.2019.01.003,evidence_method,TC_d92c13f679c0,density functional theory,TC_f03d434aaf79,density functional theory calculations,retained_not_auto_merged
P1099,"Thermoelectric Properties in Single Crystals of Non-Stoichiometric Compounds AgxCr2+y(S, Se)4(x ∼ 0.74, y ∼ 0.42)",10.1166/sam.2016.2820,outcome_property,TC_29e6f835676f,thermal conductivity,TC_96183bbe79fc,thermal conductivity kappa,retained_not_auto_merged
